Type,Name,Count
משפחה יהודי,בן גור,125
משפחה יהודי,פופלינגר,125
משפחה יהודי,חרץ,125
משפחה יהודי,ציפורי,125
משפחה יהודי,עיון,125
משפחה יהודי,בגה,125
משפחה יהודי,קרמני,125
משפחה יהודי,ממאן,125
משפחה יהודי,לכיש,125
משפחה יהודי,אדניה,125
משפחה יהודי,אדגה,125
משפחה יהודי,דפן,125
משפחה יהודי,עזורה,125
משפחה יהודי,בן זכריה,125
משפחה יהודי,גורדו,125
משפחה יהודי,דיסלר,125
משפחה יהודי,טייבר,125
משפחה יהודי,בר שדה,125
משפחה יהודי,אטרקצי,125
משפחה יהודי,סטחי,125
משפחה יהודי,כהן קדוש,125
משפחה יהודי,הגואל,125
משפחה יהודי,גרינספן,125
משפחה יהודי,פרוביזור,125
משפחה יהודי,קיקוב,125
משפחה יהודי,אבונו,125
משפחה יהודי,מלמה,125
משפחה יהודי,יוסף חסידים,125
משפחה יהודי,נבטי,125
משפחה יהודי,וקראט,125
משפחה יהודי,שזר,125
משפחה יהודי,פנקאר,125
משפחה יהודי,מירוז,125
משפחה יהודי,טבדי,125
משפחה יהודי,ישראלזון,125
משפחה יהודי,עזרזר,125
משפחה יהודי,הקשר,125
משפחה יהודי,חודידה,125
משפחה יהודי,רגיניאנו,125
משפחה יהודי,סולובייציק,125
משפחה יהודי,ציקואשוילי,125
משפחה יהודי,מקורי,125
משפחה יהודי,צ'קלה,125
משפחה יהודי,גם זה לטובה,125
משפחה יהודי,שפובלוב,124
משפחה יהודי,אלכסנדרוביץ',124
משפחה יהודי,פרידקין,124
משפחה יהודי,חודז'ייב,124
משפחה יהודי,אדמס,124
משפחה יהודי,בוקשטיין,124
משפחה יהודי,ארביטמן,124
משפחה יהודי,שוט,124
משפחה יהודי,פטשניק,124
משפחה יהודי,גמפל,124
משפחה יהודי,אבנט,124
משפחה יהודי,שטאל,124
משפחה יהודי,טמנה,124
משפחה יהודי,ברימר,124
משפחה יהודי,בלומר,124
משפחה יהודי,בן רפאל,124
משפחה יהודי,גרב,124
משפחה יהודי,כהאן,124
משפחה יהודי,אסנקאו,124
משפחה יהודי,חרבון,124
משפחה יהודי,שחמון,124
משפחה יהודי,סנקביץ,124
משפחה יהודי,גייסט,124
משפחה יהודי,ויט,124
משפחה יהודי,פיאמנטה,124
משפחה יהודי,אלמדוי,124
משפחה יהודי,בנגיגי,124
משפחה יהודי,קרצמר,124
משפחה יהודי,ריינה,124
משפחה יהודי,פולצק,124
משפחה יהודי,זהביאן,124
משפחה יהודי,חקקיאן,124
משפחה יהודי,באוסי,124
משפחה יהודי,פש,124
משפחה יהודי,צולמן,124
משפחה יהודי,מורביה,124
משפחה יהודי,שניבלג,124
משפחה יהודי,שטרכמן,124
משפחה יהודי,אשריאן,124
משפחה יהודי,אנקאוה,124
משפחה יהודי,אתדגי,124
משפחה יהודי,יהייס,124
משפחה יהודי,שציגל,124
משפחה יהודי,הר טוב,124
משפחה יהודי,רבנסרי,124
משפחה יהודי,קירשבוים,124
משפחה יהודי,שויקי,123
משפחה יהודי,מסלוב,123
משפחה יהודי,מסלם,123
משפחה יהודי,לופטין,123
משפחה יהודי,עמרי,123
משפחה יהודי,בויארסקי,123
משפחה יהודי,פולין,123
משפחה יהודי,שטוטמן,123
משפחה יהודי,חולודנקו,123
משפחה יהודי,פזילוב,123
משפחה יהודי,גייזלר,123
משפחה יהודי,בזל,123
משפחה יהודי,גראור,123
משפחה יהודי,ריסמן,123
משפחה יהודי,ליסקר,123
משפחה יהודי,סולר,123
משפחה יהודי,דיקרמן,123
משפחה יהודי,רומני,123
משפחה יהודי,אפרון,123
משפחה יהודי,יבור,123
משפחה יהודי,סטבסקי,123
משפחה יהודי,אלמי,123
משפחה יהודי,טרבלוס,123
משפחה יהודי,ליבלינג,123
משפחה יהודי,אהרוניאן,123
משפחה יהודי,פורטי,123
משפחה יהודי,דה האס,123
משפחה יהודי,חשמונאי,123
משפחה יהודי,בטר,123
משפחה יהודי,סרן,123
משפחה יהודי,פיקאר,123
משפחה יהודי,בראשית,123
משפחה יהודי,ליליאן,123
משפחה יהודי,חיניץ,123
משפחה יהודי,דורות,123
משפחה יהודי,גרובנר,123
משפחה יהודי,מאמאן,123
משפחה יהודי,ניאזוף,123
משפחה יהודי,סנבטה,123
משפחה יהודי,גוטנטג,123
משפחה יהודי,וונדר,123
משפחה יהודי,זנדמן,123
משפחה יהודי,רדלר,123
משפחה יהודי,בן גויה,123
משפחה יהודי,אפט,123
משפחה יהודי,אליוביץ,123
משפחה יהודי,סוויסא,123
משפחה יהודי,קרוזר,123
משפחה יהודי,אלדי,123
משפחה יהודי,שוקרני,123
משפחה יהודי,דרימן,123
משפחה יהודי,עבדת,123
משפחה יהודי,בן עדי,123
משפחה יהודי,קטוע,123
משפחה יהודי,גראשי,123
משפחה יהודי,נדאף,122
משפחה יהודי,ברקוב,122
משפחה יהודי,נחמקין,122
משפחה יהודי,אגרנוביץ',122
משפחה יהודי,פאליי,122
משפחה יהודי,בקייב,122
משפחה יהודי,שמיט,122
משפחה יהודי,גראו,122
משפחה יהודי,פקטורוביץ',122
משפחה יהודי,רודשטיין,122
משפחה יהודי,טשרניחובסקי,122
משפחה יהודי,פייגלמן,122
משפחה יהודי,פרישברג,122
משפחה יהודי,הול,122
משפחה יהודי,שפרמן,122
משפחה יהודי,חורגין,122
משפחה יהודי,דינקו,122
משפחה יהודי,מנדס,122
משפחה יהודי,רונין,122
משפחה יהודי,ניאגו,122
משפחה יהודי,מלא,122
משפחה יהודי,ליבן,122
משפחה יהודי,אולך,122
משפחה יהודי,ארץ,122
משפחה יהודי,קר,122
משפחה יהודי,לובוביץ,122
משפחה יהודי,בן-יאיר,122
משפחה יהודי,טיברג,122
משפחה יהודי,כוחלני,122
משפחה יהודי,עכו,122
משפחה יהודי,צסלר,122
משפחה יהודי,מררו,122
משפחה יהודי,סגיס,122
משפחה יהודי,וברמן,122
משפחה יהודי,נבל,122
משפחה יהודי,פפושדו,122
משפחה יהודי,בוסאני,122
משפחה יהודי,פניש,122
משפחה יהודי,פילד,122
משפחה יהודי,סוראני,122
משפחה יהודי,רינר,122
משפחה יהודי,צורני,122
משפחה יהודי,חתואל,122
משפחה יהודי,גור ארי,122
משפחה יהודי,סלקמון,122
משפחה יהודי,בליזובסקי,122
משפחה יהודי,קמון,122
משפחה יהודי,ברמסון,122
משפחה יהודי,צאושו,122
משפחה יהודי,בן יחיאל,122
משפחה יהודי,פיירשטין,122
משפחה יהודי,מודעי,122
משפחה יהודי,נניקשוילי,122
משפחה יהודי,נוראני,122
משפחה יהודי,בן ישר,122
משפחה יהודי,מרילי,122
משפחה יהודי,קמיניץ,122
משפחה יהודי,אלגוב,122
משפחה יהודי,צדיקריו,122
משפחה יהודי,שוודרון,122
משפחה יהודי,נור,121
משפחה יהודי,באש,121
משפחה יהודי,באלי,121
משפחה יהודי,פליי,121
משפחה יהודי,רייכלין,121
משפחה יהודי,פיסרבסקי,121
משפחה יהודי,רוז'נסקי,121
משפחה יהודי,גוטסדינר,121
משפחה יהודי,דנישבסקי,121
משפחה יהודי,גנט,121
משפחה יהודי,לר,121
משפחה יהודי,מוסק,121
משפחה יהודי,איסר,121
משפחה יהודי,איליאגויב,121
משפחה יהודי,רונה,121
משפחה יהודי,דוקס,121
משפחה יהודי,אוסטין,121
משפחה יהודי,אלב,121
משפחה יהודי,ויינברנד,121
משפחה יהודי,ונגרובר,121
משפחה יהודי,עותמי,121
משפחה יהודי,שטוקמן,121
משפחה יהודי,פייל,121
משפחה יהודי,הירט,121
משפחה יהודי,וילנציק,121
משפחה יהודי,קנדחורוב,121
משפחה יהודי,ברמק,121
משפחה יהודי,אביה,121
משפחה יהודי,דודק,121
משפחה יהודי,ויסברט,121
משפחה יהודי,טהלר,121
משפחה יהודי,נפתלוביץ,121
משפחה יהודי,פריאב,121
משפחה יהודי,חרפק,121
משפחה יהודי,פרנצס,121
משפחה יהודי,איסלר,121
משפחה יהודי,אביחצירא,121
משפחה יהודי,גולדרט,121
משפחה יהודי,נר,121
משפחה יהודי,עמי,121
משפחה יהודי,ברבן,121
משפחה יהודי,קימה,121
משפחה יהודי,טוסון,121
משפחה יהודי,ממויה,121
משפחה יהודי,ארניאס,121
משפחה יהודי,בר ניר,121
משפחה יהודי,פואה,121
משפחה יהודי,גילאון,121
משפחה יהודי,קוטאי,121
משפחה יהודי,פלטו,121
משפחה יהודי,גרילק,121
משפחה יהודי,מורדוף,121
משפחה יהודי,חובה,121
משפחה יהודי,בירנהאק,121
משפחה יהודי,נויברג,121
משפחה יהודי,ספטימוס,121
משפחה יהודי,ליסנקו,120
משפחה יהודי,קונסטנטינוב,120
משפחה יהודי,סידורוב,120
משפחה יהודי,סקוט,120
משפחה יהודי,רייצין,120
משפחה יהודי,אורליק,120
משפחה יהודי,טרוסמן,120
משפחה יהודי,זייצ'יק,120
משפחה יהודי,וויט,120
משפחה יהודי,צ'יקבשוילי,120
משפחה יהודי,אברהמסון,120
משפחה יהודי,אברט,120
משפחה יהודי,גלז,120
משפחה יהודי,יזרייב,120
משפחה יהודי,אלמיו,120
משפחה יהודי,פרידה,120
משפחה יהודי,דויב,120
משפחה יהודי,פירון,120
משפחה יהודי,שרפשטיין,120
משפחה יהודי,סילברסטון,120
משפחה יהודי,רנדל,120
משפחה יהודי,דטנר,120
משפחה יהודי,לונשטיין,120
משפחה יהודי,קוסטו,120
משפחה יהודי,עבדן,120
משפחה יהודי,שונפלד,120
משפחה יהודי,גלובוס,120
משפחה יהודי,וויסברג,120
משפחה יהודי,אסייאג,120
משפחה יהודי,סיגורה,120
משפחה יהודי,אריס,120
משפחה יהודי,קרפן,120
משפחה יהודי,זוננברג,120
משפחה יהודי,שטרנהיים,120
משפחה יהודי,כהן זאדה,120
משפחה יהודי,ביניק,120
משפחה יהודי,פיגה,120
משפחה יהודי,לוסטמן,120
משפחה יהודי,אופטובסקי,120
משפחה יהודי,אלחלל,120
משפחה יהודי,בראמלי,120
משפחה יהודי,מנחמי,120
משפחה יהודי,קורנשטיין,120
משפחה יהודי,בנג'יו,120
משפחה יהודי,אוהד,120
משפחה יהודי,עקביאן,120
משפחה יהודי,שרלין,120
משפחה יהודי,בן אלול,120
משפחה יהודי,אלגבי,120
משפחה יהודי,חקשורי,120
משפחה יהודי,קירזון,120
משפחה יהודי,צנדגאוקר,120
משפחה יהודי,לוקסנברג,120
משפחה יהודי,ולוטקר,120
משפחה יהודי,מוטיאי,120
משפחה יהודי,בסרגליק,120
משפחה יהודי,שהראבני,120
משפחה יהודי,סמינה,120
משפחה יהודי,פוליאנסקי,119
